Temperature Low,Temperature High,Relative Humidity High,Relative Humidity Avg,Mean Sea Level Pressure Low,Mean Sea Level Pressure High,Mean Sea Level Pressure,Cloud Cover Total,Cloud Cover High,Cloud Cover Medium,Cloud Cover Low,Shortwave Radiation,Wind Speed Low,Wind Speed High,Wind Gust High,Wind Gust Low,Precipitation Total
65.78695,83.30095,70,56.458332,1015.7,1021.2,1018.88324,0.099999994,0.33333334,0,0,4990.23,0,5.986595,13.32,6.1200004,0
61.23295,82.52695,80,59.5,1012.8,1020.3,1014.7876,55.104168,59,51.875,16.166666,3473.6702,5.9568853,26.237356,47.88,30.494995,0.1
52.898952,69.94495,90,62.083332,1020.1,1024.6,1022.29584,69.512505,52.791668,47.958332,46.625,4862.9595,0.2664,12.035266,32.760002,16.214998,0
53.74495,80.87096,86,55.208332,1011.9,1020.8,1016.6501,52.541668,0.33333334,40.375,35,4449.1094,4.9553266,29.406744,60.479996,42.464993,4.6
45.69895,60.99895,89,65.791664,1021.5,1035.3,1030.7042,54.637497,10,0.75,52.25,4344.9795,3.4632,17.101551,29.16,17.025,1.5
39.34495,62.54695,81,54.375,1033.6,1037.1,1035.2916,9.020833,0.375,8.75,0.20833333,4935.0493,0,18.98182,29.519999,21.135,0
41.36095,69.71095,65,50.958332,1032.6,1036.2,1034.5498,0.76250005,2.5416667,0,0,4834.48,0.2664,10.196545,21.96,10.32,0
51.85495,75.25495,79,59.75,1023.9,1033.8,1029.3666,0.175,0.5833333,0,0,4700.09,0,5.1450386,10.08,4.9049993,0
57.50695,74.35495,73,58.708332,1019.1,1024,1021.60004,19.074999,15.916667,14.583333,4.1666665,4603.08,0.5328,14.584031,28.8,9.509999,0
44.85295,68.46895,85,64.208336,1020,1025.5,1022.72504,20.754168,13.208333,0,16.791666,4625.3296,3.5039446,16.039404,26.64,16.08,0
45.15895,74.48095,79,61.375,1012.5,1021.3,1017.0041,23.879166,1.5416666,20.041666,20.291666,4223.0503,1.8648,12.317941,24.84,14.31,1
47.264954,60.134953,87,72.791664,1013,1023.4,1016.8543,73.791664,19.416666,59.666668,61.458332,2556.0798,6.1329885,16.206669,27,21.029997,4
40.334953,59.64895,81,61.25,1023.6,1026.2,1024.9457,64.3125,11.541667,9.666667,54.416668,3649.8901,0.3767465,15.464973,25.199999,16.470003,0
52.71895,64.49095,80,70.625,1024.5,1027.8,1025.8624,79.541664,12.541667,0,79.166664,1653.6199,0.84243083,13.534064,24.48,15.989999,0.1
47.750954,68.03695,96,73.541664,1022.8,1028,1025.7584,17.583334,0,0,17.583334,4275.56,0.2664,8.665169,19.08,10.47,0
47.606953,74.85895,86,63.958332,1016.5,1024.1,1020.4958,0,0,0,0,4185.6704,2.6772869,9.974892,15.4800005,8.564999,0
55.09495,77.55895,71,53.5,1009.5,1017.1,1013.70825,40.229168,21.791666,37.083332,0.6666667,3980.97,0.2664,10.870295,31.319998,12.96,0
57.488953,67.55095,90,66.791664,1009.9,1017.9,1013.80005,27.699999,6.7916665,1.7916666,25.583334,3520.84,2.3976,14.420093,19.44,12.945,0
49.78495,69.38695,93,76.875,1018.2,1020.9,1019.50415,47.425,0.16666667,0,47.375,3640.99,1.191377,6.236264,15.119999,8.82,0
53.762955,72.500946,94,75.125,1019.3,1021.8,1020.3833,3.7124999,0.7083333,0,3.5,3946.26,0,7.996438,17.64,8.099999,0
54.28495,75.27295,91,70.083336,1012.7,1019.9,1016.4749,1.9916667,1.5,0.6666667,0.875,3926.68,5.117377,13.505193,18,12.8099985,0
53.15095,74.624954,72,58.708332,1013.5,1017.7,1014.675,39.15,18.625,30.375,11.166667,3126.5698,1.3583788,13.064469,19.44,11.25,0
56.516953,78.74695,81,60.5,1017.8,1024.9,1022.49603,24.537497,14.666667,2.3333333,20.375,3850.14,5.0545845,10.403253,22.319998,14.294998,0
56.912952,77.000946,72,59.208332,1017.2,1024.9,1021.425,0.6125,2.0416667,0,0,3738.0002,2.6372256,8.322602,15.4800005,7.889999,0
56.48095,74.76895,76,56.583332,1011.6,1017.6,1014.34576,0.3,1,0,0,3684.6,3.2518265,13.957427,15.4800005,10.124999,0
49.60495,73.27495,69,54.083332,1012.5,1015.9,1014.35004,0.20833333,0,0.20833333,0,3680.15,5.4919763,14.806185,19.44,12.075001,0
50.486954,73.67095,71,55.5,1016,1018.8,1017.51245,19.008333,11.875,17.791666,0,3688.1602,0.79920006,8.424308,15.119999,7.41,0
53.56495,71.90695,77,61.458332,1015.8,1019,1017.6042,5.9125004,12.208333,2.25,0,3600.94,0.5328,8.628235,26.64,11.37,0
54.392952,74.17495,80,66.291664,1015.9,1019.5,1017.6584,35.437496,58.416668,30.291666,0,3554.6602,0.84243083,12.280433,25.56,13.259999,0
50.252953,67.22695,95,79.791664,1019.7,1023.5,1021.3916,46.158337,1.6666666,0,45.833332,2716.2803,0.9605189,5.6449146,20.16,15.029999,0
47.570953,66.30895,95,79.583336,1023.6,1028.2,1026.4,32.816666,4.875,3.9583333,31.416666,3236.0398,0.2664,7.5207877,18.72,9.63,0
45.752953,64.54495,94,75.416664,1023.8,1028.3,1026.1791,48.166668,3,0,48.166668,3072.28,1.7870656,12.070595,33.48,15.539998,0
37.92295,61.55695,82,64.083336,1025.5,1030.9,1027.4708,0.1375,0.45833334,0,0,3388.23,0.5328,9.414894,27,15.495,0
42.710953,63.266953,92,68.125,1027.4,1033.1,1030.225,47.94583,30,16.083334,32.583332,3079.4,2.4123545,15.753682,35.28,14.055,0
51.98095,61.664955,89,62.458332,1025.8,1027.9,1026.5875,59.125,0,3.2083333,59.125,2113.75,4.897704,20.528364,34.92,25.62,0
49.100952,65.85895,89,76,1017.4,1026.3,1021.35406,47.024998,7.75,0,46,3197.7698,0.2664,8.64467,19.8,11.985,0
45.266953,60.404953,89,71.666664,1007.6,1017.7,1012.1834,63.458332,23.458334,36.625,33.666668,3227.1401,1.1302395,11.651765,24.48,16.229998,0
43.03495,54.21295,93,77.25,1004.7,1009.3,1007.3584,99.25,71.75,96.625,97.916664,1599.33,0.753493,15.250091,26.64,17.070002,9.199999
41.23495,46.760952,90,74.583336,1003,1004.9,1004.05414,100,67.75,38.458332,100,1713.25,4.713097,20.42091,30.960001,22.649996,5.7999997
37.34695,59.68495,88,76.375,978.1,1004.4,993.6457,90.375,81.458336,83.291664,45.958332,2281.07,2.4123545,22.993885,54.36,22.26,0.2
39.90295,50.972954,86,61.583332,979.1,1012,997.88336,66.708336,49.833332,65.166664,56.166668,1437.3501,5.3079824,37.112877,72,50.22,0
34.808952,60.710953,86,66.041664,1011.6,1015.7,1013.7708,56.5,46.416668,56,17.083334,2296.2002,2.2916594,16.224176,31.68,17.249998,0
43.95295,57.93895,87,74,1011.5,1018.3,1013.40015,77.129166,43.166668,68.166664,57.125,1937.5299,3.2518265,13.463086,38.16,17.85,2.7
47.80495,57.83095,86,73,1017.7,1025.3,1022.06665,84.816666,5.9166665,24.791666,80.916664,2304.21,2.1312,9.247572,24.84,12.134998,0
45.89695,58.892952,86,75.25,1021,1026.7,1024.0667,42.125,0,2.0833333,42.125,2732.3,1.0983953,11.566177,21.96,13.620002,0.1
42.94495,62.258953,97,80.166664,1010.7,1020.4,1015.2417,14.104167,7.9583335,11.625,1.4166666,2752.77,0.79920006,11.869009,18.72,11.895,0
47.606953,63.28495,88,75.458336,1006.7,1010.3,1008.2292,33.970833,22.333334,33.166668,0.083333336,2330.02,1.9394212,10.0281105,17.28,9.629999,0
46.598953,64.94095,83,70.958336,1005.7,1011.3,1007.68335,55.091663,62.875,28.375,19.5,2683.35,0.2664,18.931278,32.399998,14.699997,0
46.598953,61.988953,80,66,1010.8,1016.3,1012.271,61.266666,31.375,31.291666,41.666668,2633.5098,2.0806506,11.775965,24.84,12.840001,0.4
47.084953,58.31695,84,74.583336,1016.6,1021.8,1019.14575,75.191666,17.75,55.583332,52.083332,2352.2698,1.9210378,7.992,29.519999,13.304999,2.2
46.994953,62.654953,91,73.625,1013,1016.5,1014.9582,53.791668,25.958334,43.041668,26.75,2467.97,3.013972,7.53493,15.119999,8.654999,0
43.57495,63.03295,96,70.333336,1007.2,1013.3,1009.66235,60.350002,21.541666,58.166668,42.541668,1778.2201,3.4734309,9.974892,34.2,16.814999,0.3
50.666954,65.51695,84,66.875,1008.9,1015.6,1011.41254,61.32083,1.125,43.625,54.458332,2022.9697,5.694981,19.425291,45.719997,33.12,1.7
49.40695,65.55295,87,69.041664,1015.2,1020.6,1016.9792,94.416664,3.9166667,43.833332,88.125,1475.6199,7.2713056,13.32,32.760002,22.394999,0
50.75695,59.88295,86,70.75,1021.2,1031.1,1026.6167,79.458336,20.958334,33.458332,79.458336,1568.1798,0.84243083,15.453498,42.48,18.045,0.1
45.05095,59.39695,88,76.125,1025.9,1030.7,1028.2916,18.874998,2.5,0,18.125,2361.17,4.4656777,13.343954,24.48,13.9349985,0
38.696953,55.724953,95,78.041664,1023.7,1026.8,1025.4833,4.1541667,6.125,1.6666666,1.125,2331.7998,4.897704,9.197554,19.44,11.609998,0
38.44495,50.68495,84,73.166664,1024.4,1026.6,1025.55,8.833333,4.75,8.833333,0,2328.2397,2.4123545,11.458296,19.8,15.374999,0
31.208952,47.31895,89,70.333336,1023.1,1025.5,1024.5292,16.583334,0,0,16.583334,2268.6099,1.332,17.316,27.72,20.925,0
28.796951,42.584953,87,70.583336,1019,1025,1022.6626,5.5833335,0,1.7916666,3.7916667,2273.95,0.5956885,6.911014,23.039999,16.544998,0
26.456951,40.51495,85,72.125,1005,1018.1,1010.89166,69.25,0,39.875,61.458332,1305.6299,0.5956885,15.959562,29.16,18.375002,0.3
28.580952,46.02295,93,72.333336,1004.1,1008.7,1005.3374,35.158337,0.6666667,18.958334,21.166666,2206.3098,1.9210378,9.112282,23.039999,13.424999,0
33.15295,46.14895,78,65.375,1008.1,1016.1,1012.2749,39.645832,20.083334,31.166666,24.25,2166.2598,0.2664,12.630843,26.28,12.854999,0
38.19295,51.08095,83,72.25,1016.1,1020.4,1018.04987,16.175001,0.16666667,0.083333336,16.125,1997.16,1.5533656,7.4782047,10.440001,4.769999,0
33.63895,50.234955,93,76.083336,1011.6,1021,1017.31244,58.625,36.458332,54.166668,35.583332,1368.8201,3.996,13.939619,20.16,12.915,2.2
43.142952,53.72695,94,75.083336,1010.4,1014.1,1012.3459,74.875,30.75,59.625,50.708332,2045.22,3.5840454,12.340963,28.08,16.319998,0.2
36.53695,50.252953,93,79.875,1003.7,1012.4,1007.7083,45.795834,22.75,44.875,21.75,1981.1399,3.2951863,12.856388,17.28,10.3949995,0.1
40.06495,44.81695,92,83.916664,1003.4,1011.5,1005.71246,100,0.625,69.708336,100,903.35,4.3038235,12.74829,21.24,13.2,0.5
39.25495,44.04295,95,84.208336,1011.6,1022.8,1017.75415,97.125,2.25,40.125,97.125,1472.0599,0.79920006,10.817939,15.119999,10.799999,2.3
35.06095,50.360954,92,72.375,1022.8,1024.9,1023.73334,56.3125,14.375,33.208332,36.541668,1592.2101,2.0806506,17.961761,16.199999,11.055,0
37.850952,56.93095,77,57.416668,1016,1023.5,1019.5667,56.15417,65.541664,48.166668,27.666666,1514.78,5.9865956,10.699203,29.519999,14.549999,0
44.97895,50.99095,87,68.833336,1015.7,1018.2,1016.8999,93.10834,65.625,83.458336,77.958336,667.5,1.6204481,9.8604,23.039999,15.495,2.9
40.37095,51.60295,93,78.375,1016.1,1020.2,1018.41656,55.441666,12.791667,18.583334,49.041668,1804.9199,0.5956885,7.9831147,21.24,14.010001,0
47.750954,56.62495,78,66.625,1009.5,1015.1,1011.6709,88.625,25.291666,71.875,87.625,890,4.802594,21.580046,45,33.614998,1.7000002
52.988953,59.972954,88,77.041664,1008.1,1012.3,1010.6292,78.875,41.75,69.916664,47.25,1336.7799,14.999053,29.699718,58.32,42.030003,7.499999
47.336952,52.988953,90,81.375,1012.8,1026.6,1019.8416,89.916664,0.16666667,2.25,89.916664,1016.38,3.4115846,19.536406,38.519997,28.785002,0.5
44.960953,56.85895,94,76.375,1019.8,1027.4,1023.8792,91.166664,28.958334,82.833336,75.666664,1365.26,0.3767465,11.239428,16.56,10.2300005,0
47.46295,55.58095,88,75.583336,1018,1024.1,1020.92084,78.1375,26.75,52.375,68,1198.83,2.742756,16.518946,34.56,22.124998,0.4
48.74095,56.40895,85,73.416664,1008.8,1023.5,1017.25006,79.166664,13.041667,41.333332,79.166664,1527.2399,5.701209,35.4322,61.199997,33.030003,1
40.80295,48.38095,80,73.791664,1012.3,1017.5,1016.5334,56.791668,0,25.041666,51.708332,1406.2,19.858866,29.272497,57.6,47.744995,0.6
45.71695,48.524952,84,77.833336,1007.5,1015,1009.61255,69.583336,0,50.458332,59.375,1380.39,24.82099,32.78452,74.159996,59.579998,3.2000003
38.08495,45.24895,88,81.625,1015.7,1025.2,1022.47925,31.666666,0,13.208333,31.666666,838.37994,14.892213,22.761225,41.399998,34.664997,0.2
34.84495,41.54095,89,78.458336,1024.6,1026.6,1025.5084,43.458332,0,0,43.458332,1653.62,2.1312,17.97361,34.2,15.719998,0.8
30.794952,42.404953,91,75.375,1020.9,1025.5,1023.3875,0,0,0,0,1771.1,2.028842,9.3278055,18.359999,13.529998,0
28.13095,38.62495,94,76.125,1012.6,1021,1016.4666,43.5,0,0,43.5,1739.06,0.79920006,14.2791395,20.519999,13.065,0
25.70095,36.33895,90,79.291664,1015,1023.4,1019.05005,64.375,0,0,64.375,1699.9,1.1302395,8.819409,17.64,10.56,0
28.382952,36.572952,88,74.708336,1019.3,1026,1023.30835,20.979166,20.208334,20.916666,5.8333335,1772.8799,0.2664,11.940546,23.039999,14.175,0
33.224953,46.34695,92,83.75,1014.2,1018.9,1015.5752,84.541664,44,56.375,67.666664,1659.8499,1.0656,21.967905,34.56,23.294998,3.7000003
34.988953,46.74295,97,84.708336,1017.2,1030.8,1023.14166,69.625,23.125,38.625,51.583332,1136.53,3.207881,25.026009,33.839996,14.864999,0.3
31.892952,45.55495,92,73.833336,1021.6,1031.2,1026.3584,17.866667,13.25,13.083333,5.125,1774.66,4.520958,16.204477,21.96,14.549999,0
34.21495,46.562954,91,74.041664,1016,1021.4,1018.8335,98.833336,45.416668,98.833336,63.708332,486.82996,5.394189,11.797039,25.919998,19.245,10.200001
39.488953,50.378952,86,74.041664,1017.5,1021.7,1020.0415,65.17083,9.083333,27.25,60,1538.8099,5.956885,19.182648,35.64,29.730001,0.5
43.07095,53.92495,77,68.583336,1012.6,1021.7,1016.7708,96.99583,93.875,91.333336,69.541664,379.14,8.29698,33.98245,66.96,49.934998,0.8
50.378952,54.878952,81,75.416664,1016.8,1024.3,1019.8709,91.791664,59.583332,53.916668,88.208336,982.55994,15.75368,22.949087,50.76,40.214993,0.3
46.61695,55.97695,87,79.75,1018.2,1025.1,1022.11237,98.416664,66.5,98.333336,73.166664,721.79004,1.7057923,29.737926,60.120003,35.715,0.3
36.46495,54.59095,90,83.458336,1016.5,1032.4,1023.4583,64.25833,49.166668,63.5,59.041668,1097.3701,0.9605189,26.725111,56.88,33.344997,7.9
33.17095,41.66695,95,88.166664,1032.5,1034.6,1033.5958,58.63333,6.25,0,58.333332,1558.3899,0.5956885,6.1963058,7.5599995,5.5949993,0
29.354952,41.10895,97,80,1029.8,1033.8,1031.5502,42.979168,6.75,0.33333334,41.666668,1764.8699,0,4.4097047,19.44,10.275001,0
31.514952,47.012955,73,61.375,1024.6,1029.1,1026.2457,33.070835,25.583334,31.708334,0,1711.4698,2.5132127,8.424308,20.880001,7.800001,0
36.59095,46.29295,72,64.083336,1024.7,1031.6,1027.267,60.958332,46.833332,60.958332,19.625,1734.6101,2.5132127,8.326864,16.919998,10.919999,0
33.17095,39.362953,85,75.75,1031.9,1034.8,1033.1376,20.766666,20.708334,19.5,0,1779.11,0.9605189,9.824347,24.48,8.505,0
35.70895,43.16095,90,79.458336,1032.4,1036.5,1034.4125,88.083336,41.708332,63.5,69.083336,1239.7701,1.5533656,15.773939,29.16,16.32,0
39.25495,46.238953,89,80.541664,1034.5,1036.1,1035.1708,100,8.041667,11.5,100,709.32996,0.79920006,12.280433,21.599998,9.974999,0
38.96695,44.780952,92,85.333336,1031.9,1035.6,1033.6831,95.208336,5.8333335,6.2916665,95.208336,1561.95,3.4632,16.80222,27,14.22,0.3
32.39695,40.190952,92,79.375,1032.6,1039.3,1035.7876,27.583334,0,0,27.583334,1319.87,4.161301,17.711092,35.28,24.689995,0.1
29.030952,36.89695,90,75.291664,1037.9,1039.6,1038.9083,21.166666,0.20833333,0.5,21.166666,1817.38,0.84243083,6.074855,19.8,8.58,0
29.300951,40.53295,95,79.958336,1035.8,1040.1,1038.2667,81.808334,20.833334,37.583332,58.375,1838.74,0.9605189,16.68991,29.519999,10.425,0
32.468952,37.56295,94,84.958336,1032.2,1036.6,1033.7084,100,26.916666,32.916668,100,1112.5001,10.444103,29.613571,39.6,29.910002,1.8
34.322952,41.82895,90,82.333336,1031.6,1034.6,1032.8624,100,0.7916667,6.125,100,1152.55,4.897704,20.497227,28.44,21.074999,0.6
34.142952,40.190952,92,80.75,1032,1034.6,1033.7084,84.25,9.75,15.5,84.25,1450.7,3.2951863,12.280433,24.84,9.36,0
36.28495,42.440952,86,82,1019.3,1031.5,1023.2751,99.583336,68.333336,75.75,88.833336,1011.92993,11.964296,32.238804,52.199997,42.6,2
33.098953,38.96695,93,76.458336,1015.1,1019.1,1016.7251,93.916664,4.4166665,55.791668,82.666664,911.3599,18.234295,27.655605,42.839996,38.99999,0.4
29.606953,36.86095,92,83.416664,1018.3,1026.8,1022.5916,100,0,32.333332,100,1260.24,2.1477854,22.417208,32.760002,25.019999,0.2
29.300951,38.66095,89,75.916664,1026.3,1029.2,1027.7709,89.208336,0,70.541664,86.166664,1429.34,0.5956885,21.333633,29.16,10.935,0.2
35.114952,42.260952,87,79.708336,1021.2,1029.3,1026.7916,100,28.416666,38.875,95.833336,1585.98,17.74512,34.72818,54.36,32.835,0.4
40.35295,45.82495,87,82.333336,1009.9,1020.1,1015.72095,100,83,100,100,251.86998,20.485104,35.059696,59.039997,50.085003,7.6
39.002953,45.392952,89,81.208336,1009.6,1022.7,1015.32086,96.916664,0.16666667,6.25,96.916664,1018.16,7.688767,26.439444,65.88,39.149998,3.0000002
32.468952,43.75495,94,80.916664,1023.2,1024.9,1024.1625,28.374994,4.5833335,0.5416667,27.791666,1944.65,3.118132,17.61466,28.08,18.315,0
32.23495,51.00895,89,70.583336,1010.9,1023.1,1016.42084,61.425,25.875,61.375,0,2004.28,3.1067312,8.172013,26.64,14.625,0
37.292953,46.904953,84,70.75,1010,1015.2,1011.7166,73.041664,3.1666667,43.5,63.416668,1512.1099,8.607647,21.859413,43.199997,36.315,0.1
28.364952,39.03895,93,75.041664,1014.7,1022.4,1019.19574,59.408337,25.25,36.875,32.833332,2183.1702,1.191377,15.923945,27.72,16.68,1.4000001
29.31895,37.04095,78,67.583336,1013.1,1019,1016.17505,30.875,12.583333,30.875,0,2215.21,1.191377,11.712514,29.519999,11.174998,0
30.938951,43.61095,83,74.583336,1012.4,1017.9,1014.05005,95.5,2.0416667,72.666664,76.708336,1883.24,1.332,8.677445,14.04,9.345,0
29.40895,36.050953,91,77.375,1018.2,1022.5,1020.4876,58.333332,0,2.0833333,58.333332,2102.18,4.0313635,9.418661,18.359999,10.32,0
27.788952,38.01295,93,76.791664,1003.6,1020.2,1011.6833,0,0,0,0,2271.28,0.84243083,7.670285,19.44,7.44,0
30.398952,40.55095,89,72.125,993.9,1003.1,997.95825,89.833336,9,79.625,62.125,2192.96,1.332,16.653728,25.199999,12.525001,0
25.250952,33.02695,92,80.166664,1000.4,1015.3,1007.8001,74.583336,0.20833333,23.458334,73.625,2102.18,3.554219,15.81438,19.44,13.965001,0.4
26.960953,33.69295,86,71.208336,1015.2,1020,1018.0374,33.7375,7.0833335,3.5833333,31.083334,2430.5898,0.5328,5.956885,15.119999,7.3950005,0
31.910952,47.28295,91,79.5,1007.3,1019.6,1014.49585,73.57917,37.708332,25,61.75,1770.21,1.9394212,27.810425,41.760002,28.229998,1.1
36.806953,49.60495,86,71.708336,989.6,1005.7,995.92505,65.416664,23.625,57.916668,39.458332,2344.26,18.099524,36.624916,62.639996,48.209995,0
34.286953,38.44495,89,82.791664,997.8,1006.7,1000.39154,100,0.45833334,100,94.875,876.65,21.32698,39.004635,55.8,47.59499,1.5
30.68695,41.30695,89,75.291664,996.5,1010,1005.6792,75.125,30.291666,33.708332,55.916668,2399.4402,6.6653256,21.087711,33.839996,24.044998,0.1
31.442951,37.00495,83,68.875,990.4,1000.7,995.67914,71.25,36.166668,62.75,47.375,2181.39,11.760889,52.823162,74.88,51.344997,0.5
27.932951,44.348953,89,72.083336,992.3,1000,996.88745,52.541668,13.541667,42.166668,47.5,2455.5098,0.79920006,41.50372,58.32,29.474998,0.3
37.99495,47.642952,90,77.541664,985.5,991.6,988.73334,95.97083,80.583336,92.541664,89.958336,1351.02,3.0374272,25.364021,46.8,20.279999,4.6000004
38.57095,48.21895,84,76.458336,987.4,1001.7,993.7458,74.708336,12.5,38.5,60.083332,2610.3699,2.664,13.8528,27.359999,13.29,0.1
30.740952,39.20095,93,83.291664,1002.7,1027.4,1014.5334,86.416664,16.208334,54.083332,86.416664,1061.77,4.336678,21.859413,34.56,26.909998,0
27.032951,41.93695,94,75.041664,1027.2,1030.4,1028.7416,47.808334,32.958332,34.583332,13,2789.26,0.79920006,19.579947,27.359999,15.794999,0
32.84695,43.79095,78,65,1028.2,1029.9,1029.1166,12.591666,10.166667,12.375,0,2802.61,3.3697233,9.448753,18.359999,8.445001,0
30.164951,44.97895,78,58.375,1023.6,1029.6,1027.2458,3.5208333,5.3333335,2.4583333,0,2918.3098,1.4346079,7.780522,20.880001,8.235,0
34.070953,51.31495,91,70.625,1016.9,1023.6,1019.5793,82.65833,36.458332,73.625,70.791664,1137.4199,3.996,17.771095,38.519997,21.24,2.6
34.35895,47.984955,89,75.541664,1015.3,1023.5,1020.1541,39.774998,40.166668,27.458334,14.625,2786.59,5.068606,14.67378,34.92,22.980001,0
40.60495,52.772953,79,67.291664,1013.9,1016.8,1015.5625,57.370834,44.291668,38.583332,21.625,2881.8198,8.867559,26.439444,54.719997,40.98,0
39.614952,54.53695,79,68,999.3,1014.6,1007.32916,81.041664,49.041668,77.166664,40.958332,2036.3198,10.870295,41.065365,81,57.345,3.6999998
34.286953,42.926952,87,77.833336,1009.1,1030.4,1020.31244,63.875,0,32.583332,55,1753.2999,9.649418,29.5812,52.92,34.425,0.4
33.42295,45.68095,96,75.958336,1030.8,1037.7,1035.4417,41.879166,6,15.291667,33.541668,2875.59,0.2664,10.467859,19.8,9.914998,0
31.37095,51.38695,81,66.083336,1035.7,1038.4,1037.1125,0.48750004,1.625,0,0,3130.13,4.652476,9.369556,23.4,15.779999,0
33.56695,55.65295,87,65.208336,1034.9,1039.1,1037.0709,11.416667,5.1666665,10.666667,0,3223.5798,1.3583788,9.946393,23.759998,10.619999,0
31.208952,57.09295,82,66.416664,1030.5,1036.2,1033.5123,0,0,0,0,3281.4297,4.13564,12.132173,25.56,16.409998,0
38.28295,59.072952,73,55.541668,1027.7,1031.8,1029.9249,0,0,0,0,3333.0498,1.8837326,6.823169,14.4,5.6699996,0
41.10895,60.81895,68,47.25,1022.3,1028.6,1025.8334,1.9749998,6.5833335,0,0,3432.7297,3.013972,8.795236,8.64,5.0849996,0
38.85895,55.598953,70,53,1019,1023.9,1021.7583,1.0500001,3.5,0,0,3400.69,0,6.7077804,25.199999,4.905,0
39.25495,56.67895,72,62.916668,1020.4,1022.2,1021.3708,27.270834,7.3333335,7.125,25.833334,2969.0398,1.4346079,14.73652,25.199999,15.075,0
40.42495,57.362953,94,73.541664,1022.2,1026.1,1024.0499,31.362497,26.625,29.083334,0.41666666,3327.7097,1.332,4.890454,11.159999,5.205,0
41.162952,61.016953,87,68.541664,1026.4,1030.3,1028.1752,1.7333332,1.3333334,1.3333334,0,3509.2698,1.5533656,7.688767,23.759998,8.804999,0
45.446953,55.27495,81,72.875,1030,1035.7,1032.6749,52.17917,2.9166667,1.2083334,50.5,1941.9799,0.79920006,14.505962,32.760002,12.329999,0.1
35.74495,56.24695,86,52.291668,1033.5,1036.7,1035.3125,15.629167,21.541666,14.166667,0,3777.16,6.179102,17.920225,32.760002,26.699999,0
32.59495,53.078953,53,39.5,1035.4,1039,1037.2083,2.1625,3.3333333,1.75,0,3742.4497,1.0983953,11.973191,28.44,19.844997,0
36.19495,55.706955,66,53.25,1033.8,1038.1,1036.075,0.8125,2.7083333,0.125,0,3778.9397,1.1302395,6.1963058,21.24,17.16,0
37.09495,59.32495,81,69.166664,1031,1035.8,1033.6583,0.8250001,2.75,0,0,3880.4001,0.84243083,8.275568,27.72,16.755,0
39.72295,61.21495,74,61.75,1023.2,1032.1,1027.9374,0.25,0.8333333,0,0,3834.1196,1.1302395,7.6331854,29.519999,15.899998,0
42.54895,62.31295,71,54.541668,1020.4,1023.9,1021.94586,14.016666,3,2.0416667,13,3872.39,2.9424841,24.798107,41.039997,26.01,0
42.926952,50.63095,87,78.291664,1016,1021,1018.1958,62.316666,0.9166667,42.083332,61.375,1834.29,7.996438,26.970945,43.199997,32.85,1
38.912952,55.778954,92,73.666664,1017.2,1022.1,1019.77924,83.42083,37.75,32.083332,71.375,3050.9197,4.802594,20.246399,28.44,21.96,0.1
40.29895,60.87295,84,61.416668,1010.1,1021.7,1016.84595,50.520832,38.416668,43.208332,6.5416665,2930.7703,3.4734309,16.645205,44.639996,24.945,0
42.13495,55.27495,74,54.583332,1001.7,1011.8,1006.15845,54.266666,24.416666,41.791668,34.833332,3139.9197,9.414894,37.656746,70.2,53.565002,2.1
38.642952,54.176952,78,63,1012.1,1014.6,1013.2625,30.379166,8.541667,12.125,22.75,3829.6697,9.384694,23.679647,44.639996,37.965,0
32.648952,64.32895,84,49,1000,1013.9,1007.5457,46.033337,49.958332,41.958332,21.375,4030.81,7.033162,15.074569,39.239998,27.944998,0
42.15295,52.682953,81,61.083332,997.4,1011,1004,62.1875,14.875,48.458332,42.333332,3068.7202,8.495612,32.317955,56.519997,41.535,3.8
43.79095,53.078953,77,61.958332,1010.6,1022.7,1016.9167,52.916668,4.0416665,27.041666,41.75,3877.73,8.228268,19.4472,42.48,31.019999,0.4
43.376953,56.31895,78,65.791664,1019.4,1023.2,1021.8,79.833336,73.666664,70.916664,32.25,2536.4998,6.791894,26.96963,57.239998,37.334995,0
45.73495,58.640953,83,69.791664,1013.9,1022.7,1017.6291,66.025,32.75,49.708332,54.041668,3204,5.6637416,33.79187,66.24,49.425,2.6
36.03295,45.10495,83,67.75,1023.2,1029.6,1025.1249,56.5,0,22.375,47.125,2183.17,10.474637,29.955494,54,41.399998,0.2
31.550951,55.292953,84,52.125,1010.8,1031.6,1022.65424,55.6875,37.916668,52.375,13.416667,4262.21,4.5833187,23.406843,52.92,26.58,0
37.99495,51.710953,83,69.333336,1011,1019.2,1016.67084,52.791668,0,20.375,50.416668,3827,16.785313,30.729675,60.839996,43.575,0.90000004
38.57095,47.696953,86,78.208336,1008.9,1019.6,1015.1917,94.458336,60.625,72.916664,85.5,956.75,19.965788,35.785957,69.479996,49.515,5.1
46.238953,54.33895,88,80.958336,1011.7,1017.4,1014.25415,100,89.333336,94.375,88.166664,1375.05,19.271236,31.817797,59.76,47.895,0.90000004
45.60895,61.16095,82,65.416664,1011.2,1019.2,1016.27075,16.112501,16.583334,9.875,9.666667,4877.2007,3.2951863,25.054352,47.16,35.715,0
41.18095,56.78695,79,57.375,1006.1,1016.6,1009.90424,52.087498,9.541667,30.416666,46.583332,2710.94,6.6653256,26.699873,56.519997,35.55,0.5
