Temperature Low,Temperature High,Temperature Avg,Relative Humidity Low,Relative Humidity High,Relative Humidity Avg,Mean Sea Level Pressure Low,Mean Sea Level Pressure High,Mean Sea Level Pressure,Cloud Cover Total,Cloud Cover High,Cloud Cover Medium,Cloud Cover Low,Sunshine Duration,Shortwave Radiation,Wind Speed Low,Wind Speed High,Wind Speed Avg,Wind Direction Dominant,Wind Gust Avg,Wind Gust High,Wind Gust Low,Precipitation Total
56.012955,62.43895,58.36796,74,96,84.416664,1019.7,1021.6,1020.43317,98.375,29.916666,88.875,72.5,0,947.8499,0.84243083,14.474128,7.340351,322.07355,2.8799999,26.64,13.079999,21.400002
55.68895,66.50695,60.383957,58,94,78.791664,1021.1,1023.8,1022.22925,87.775,17.541666,26.583334,81.833336,171.95744,3339.2803,1.9394212,11.913771,5.388949,185.44034,2.52,21.599998,11.985001,0.70000005
52.84495,69.224945,60.1882,55,85,74.458336,1017.8,1023.1,1020.0291,92.791664,1,13.125,92.791664,0,2890.7197,1.4346079,9.889147,5.600958,323.13013,1.8,21.24,12.4800005,3.6000001
55.238953,71.31295,63.826447,51,92,71.333336,1015.4,1018.1,1016.6333,46.541668,7.7916665,0.20833333,46.291668,504.61984,5198.4897,0.5328,3.767465,2.4149933,47.52083,0.35999998,10.799999,4.44,0
56.80495,75.77695,66.18896,46,81,64,1014.6,1017.3,1016.075,2.0833333,0,0,2.0833333,765.28503,5729.82,1.8837326,7.4066863,4.0133977,105.82935,1.8,18,6.1649995,0
58.96495,79.89896,68.9587,42,83,64.208336,1013.6,1017.5,1015.8167,1.2791667,2.875,0.41666666,0.41666666,786.6999,5775.2104,4.5366287,9.247572,6.2909636,111.93848,8.28,16.919998,12.749999,0
61.88095,78.458954,68.50495,44,76,65.541664,1011.8,1014.4,1013.1082,58.504166,40.375,53.666668,31.875,308.87234,3654.3396,0.5328,14.977747,5.7917647,232.4635,1.8,28.8,11.009999,2.1
60.87295,73.74295,66.37495,43,90,68.166664,1013.6,1018.1,1015.54596,50.083332,1.8333334,8.583333,50.083332,571.4713,4298.6997,2.1477854,11.760889,6.889031,278.73856,7.5599995,19.08,13.080001,1.7
55.364952,74.58895,65.41345,44,83,62.5,1018.6,1021.4,1019.9084,17.433332,1.1666666,0,17.083334,652.8589,5563.39,0.9605189,5.9865956,2.6260555,18.434921,3.2399998,10.799999,6.3599987,0
58.334953,79.82695,68.87319,34,84,59.583332,1020,1022,1021,13.554166,17.375,10,0,751.46063,5763.64,1.6848617,5.842608,3.113021,108.10376,1.4399999,9.36,5.3699994,0
61.826954,83.73295,72.66595,28,74,52.416668,1021.4,1023.8,1022.50006,12.825001,14.833333,9.5,0.41666666,643.3205,5598.9897,0,6.5903726,2.8793805,117.18111,2.8799999,9.72,5.91,0
64.958954,85.19095,74.19445,34,62,49.875,1022.7,1025.1,1024.0416,1.8125,6.0416665,0,0,770.3058,5483.2896,0.5956885,6.5308766,3.483958,135,1.8,14.04,5.774999,0
62.690952,86.36095,75.26995,37,72,55.291668,1018.8,1023.7,1021.3542,8.704166,3.7083333,3.25,7.2916665,647.2556,5200.27,0.5328,5.694981,3.0696566,147.7923,1.8,18.359999,8.7,0
62.834953,81.680954,70.66195,48,93,65.666664,1016.5,1019.4,1018.17914,50.295834,12.416667,41.875,35.375,235.37654,3657.01,0.9605189,12.700883,4.842339,338.65222,1.4399999,17.28,7.455,5.9
60.36895,72.176956,65.57845,57,95,78.416664,1018.6,1020.4,1019.1582,66.083336,0,0,66.083336,316.67657,3345.51,1.0656,4.598777,2.8077075,297.62927,2.52,11.5199995,5.024999,0
56.71495,72.96895,64.69045,37,80,60.541668,1020.4,1024.1,1022.55,15.083333,0.25,0,15.083333,693.0646,5116.61,0.84243083,10.403253,6.0813327,327.2953,6.4799995,19.44,11.97,0
52.26895,79.39495,66.30746,45,73,59.041668,1018.6,1023.4,1021.27905,14.850001,33.208332,8.833333,1.25,651.4961,5192.2603,0,9.8604,3.5903747,109.3312,3.2399998,21.599998,13.905,0
63.46495,81.41095,71.524445,35,72,55.791668,1016.9,1021.1,1019.37067,3.075,7.4583335,1.75,0,730.6088,5217.18,2.664,7.401894,4.6951137,115.76427,3.2399998,16.919998,8.054999,0
60.74695,83.40895,72.67945,38,75,56.416668,1016,1018.8,1017.4292,23.75,12.583333,23.333334,2.5,446.82376,4827.36,0.84243083,9.605188,5.0452857,153.09392,3.2399998,15.84,10.29,0
64.32895,83.57095,73.841194,37,70,55.916668,1018.3,1020.9,1019.4751,7.35,4.375,6.4583335,1.25,721.6897,4900.34,0,5.1243067,2.896619,138.6745,1.8,9.36,5.7899995,0
65.78695,83.30095,73.91094,40,70,56.458332,1015.7,1021.2,1018.88324,0.099999994,0.33333334,0,0,741.7316,4990.23,0,5.986595,3.29026,129.63942,1.8,13.32,6.1200004,0
61.23295,82.52695,70.79545,39,80,59.5,1012.8,1020.3,1014.7876,55.104168,59,51.875,16.166666,79.32622,3473.6702,5.9568853,26.237356,13.392768,253.40994,11.5199995,47.88,30.494995,0.1
52.898952,69.94495,61.922195,38,90,62.083332,1020.1,1024.6,1022.29584,69.512505,52.791668,47.958332,46.625,384.06384,4862.9595,0.2664,12.035266,5.196534,279.2956,5.04,32.760002,16.214998,0
53.74495,80.87096,70.23145,27,86,55.208332,1011.9,1020.8,1016.6501,52.541668,0.33333334,40.375,35,470.40848,4449.1094,4.9553266,29.406744,19.735437,256.7056,23.759998,60.479996,42.464993,4.6
45.69895,60.99895,53.5852,43,89,65.791664,1021.5,1035.3,1030.7042,54.637497,10,0.75,52.25,335.08948,4344.9795,3.4632,17.101551,7.507382,7.805588,9,29.16,17.025,1.5
39.34495,62.54695,50.818455,34,81,54.375,1033.6,1037.1,1035.2916,9.020833,0.375,8.75,0.20833333,723.989,4935.0493,0,18.98182,10.002725,88.45908,15.119999,29.519999,21.135,0
41.36095,69.71095,55.08595,38,65,50.958332,1032.6,1036.2,1034.5498,0.76250005,2.5416667,0,0,716.43225,4834.48,0.2664,10.196545,5.478438,116.56505,3.6,21.96,10.32,0
51.85495,75.25495,63.113953,37,79,59.75,1023.9,1033.8,1029.3666,0.175,0.5833333,0,0,719.4167,4700.09,0,5.1450386,2.9286716,119.177925,2.16,10.08,4.9049993,0
57.50695,74.35495,64.82395,41,73,58.708332,1019.1,1024,1021.60004,19.074999,15.916667,14.583333,4.1666665,632.5213,4603.08,0.5328,14.584031,6.3616786,20.65628,1.4399999,28.8,9.509999,0
44.85295,68.46895,56.29495,44,85,64.208336,1020,1025.5,1022.72504,20.754168,13.208333,0,16.791666,661.95953,4625.3296,3.5039446,16.039404,8.291406,65.687,7.92,26.64,16.08,0
45.15895,74.48095,59.77795,41,79,61.375,1012.5,1021.3,1017.0041,23.879166,1.5416666,20.041666,20.291666,561.4328,4223.0503,1.8648,12.317941,6.6940207,161.01941,5.04,24.84,14.31,1
47.264954,60.134953,53.763702,57,87,72.791664,1013,1023.4,1016.8543,73.791664,19.416666,59.666668,61.458332,174.45567,2556.0798,6.1329885,16.206669,11.450381,308.61935,11.879999,27,21.029997,4
40.334953,59.64895,49.02895,38,81,61.25,1023.6,1026.2,1024.9457,64.3125,11.541667,9.666667,54.416668,115.78723,3649.8901,0.3767465,15.464973,7.489926,277.41528,3.6,25.199999,16.470003,0
52.71895,64.49095,57.413956,56,80,70.625,1024.5,1027.8,1025.8624,79.541664,12.541667,0,79.166664,64.615456,1653.6199,0.84243083,13.534064,7.1094933,278.09702,5.7599998,24.48,15.989999,0.1
47.750954,68.03695,56.806458,46,96,73.541664,1022.8,1028,1025.7584,17.583334,0,0,17.583334,603.1752,4275.56,0.2664,8.665169,3.5996454,94.34746,1.4399999,19.08,10.47,0
47.606953,74.85895,61.39796,42,86,63.958332,1016.5,1024.1,1020.4958,0,0,0,0,692.23334,4185.6704,2.6772869,9.974892,6.5784154,116.295845,3.96,15.4800005,8.564999,0
55.09495,77.55895,65.8102,35,71,53.5,1009.5,1017.1,1013.70825,40.229168,21.791666,37.083332,0.6666667,309.85794,3980.97,0.2664,10.870295,5.8635488,155.29758,7.5599995,31.319998,12.96,0
57.488953,67.55095,61.907196,51,90,66.791664,1009.9,1017.9,1013.80005,27.699999,6.7916665,1.7916666,25.583334,430.32233,3520.84,2.3976,14.420093,6.8605,301.37302,3.96,19.44,12.945,0
49.78495,69.38695,58.55995,55,93,76.875,1018.2,1020.9,1019.50415,47.425,0.16666667,0,47.375,417.63403,3640.99,1.191377,6.236264,4.0551524,288.14114,3.2399998,15.119999,8.82,0
53.762955,72.500946,62.511703,56,94,75.125,1019.3,1021.8,1020.3833,3.7124999,0.7083333,0,3.5,648.8436,3946.26,0,7.996438,4.616139,102.65255,1.08,17.64,8.099999,0
54.28495,75.27295,62.998447,41,91,70.083336,1012.7,1019.9,1016.4749,1.9916667,1.5,0.6666667,0.875,672.29895,3926.68,5.117377,13.505193,10.15704,108.45528,5.04,18,12.8099985,0
53.15095,74.624954,62.939198,45,72,58.708332,1013.5,1017.7,1014.675,39.15,18.625,30.375,11.166667,415.80945,3126.5698,1.3583788,13.064469,7.9878163,113.30843,3.2399998,19.44,11.25,0
56.516953,78.74695,66.90895,38,81,60.5,1017.8,1024.9,1022.49603,24.537497,14.666667,2.3333333,20.375,613.24976,3850.14,5.0545845,10.403253,7.591223,121.699234,5.3999996,22.319998,14.294998,0
56.912952,77.000946,65.54395,44,72,59.208332,1017.2,1024.9,1021.425,0.6125,2.0416667,0,0,665.30005,3738.0002,2.6372256,8.322602,5.5886955,123.75452,2.52,15.4800005,7.889999,0
56.48095,74.76895,64.78719,41,76,56.583332,1011.6,1017.6,1014.34576,0.3,1,0,0,657.3876,3684.6,3.2518265,13.957427,8.0206375,110.93795,3.96,15.4800005,10.124999,0
49.60495,73.27495,60.452198,38,69,54.083332,1012.5,1015.9,1014.35004,0.20833333,0,0.20833333,0,658.65,3680.15,5.4919763,14.806185,8.825492,107.57359,5.3999996,19.44,12.075001,0
50.486954,73.67095,61.169952,38,71,55.5,1016,1018.8,1017.51245,19.008333,11.875,17.791666,0,483.43454,3688.1602,0.79920006,8.424308,4.54383,106.777664,1.8,15.119999,7.41,0
53.56495,71.90695,62.79745,47,77,61.458332,1015.8,1019,1017.6042,5.9125004,12.208333,2.25,0,626.8856,3600.94,0.5328,8.628235,4.339103,111.00831,2.16,26.64,11.37,0
54.392952,74.17495,60.9832,38,80,66.291664,1015.9,1019.5,1017.6584,35.437496,58.416668,30.291666,0,541.2434,3554.6602,0.84243083,12.280433,4.2403817,90.76389,2.52,25.56,13.259999,0
50.252953,67.22695,56.4202,58,95,79.791664,1019.7,1023.5,1021.3916,46.158337,1.6666666,0,45.833332,337.48334,2716.2803,0.9605189,5.6449146,3.7314816,300.53397,8.28,20.16,15.029999,0
47.570953,66.30895,55.19395,59,95,79.583336,1023.6,1028.2,1026.4,32.816666,4.875,3.9583333,31.416666,386.8999,3236.0398,0.2664,7.5207877,3.5294762,339.05255,1.4399999,18.72,9.63,0
45.752953,64.54495,52.9417,52,94,75.416664,1023.8,1028.3,1026.1791,48.166668,3,0,48.166668,381.3777,3072.28,1.7870656,12.070595,5.172457,79.646675,2.8799999,33.48,15.539998,0
37.92295,61.55695,48.49796,44,82,64.083336,1025.5,1030.9,1027.4708,0.1375,0.45833334,0,0,634.4415,3388.23,0.5328,9.414894,4.979161,46.54814,5.3999996,27,15.495,0
42.710953,63.266953,51.08696,40,92,68.125,1027.4,1033.1,1030.225,47.94583,30,16.083334,32.583332,221.83652,3079.4,2.4123545,15.753682,7.073582,270.46582,3.2399998,35.28,14.055,0
51.98095,61.664955,55.455708,45,89,62.458332,1025.8,1027.9,1026.5875,59.125,0,3.2083333,59.125,264.7202,2113.75,4.897704,20.528364,13.881291,270.2316,10.08,34.92,25.62,0
49.100952,65.85895,55.562958,56,89,76,1017.4,1026.3,1021.35406,47.024998,7.75,0,46,491.11453,3197.7698,0.2664,8.64467,5.0916557,270.7345,5.04,19.8,11.985,0
45.266953,60.404953,53.357204,51,89,71.666664,1007.6,1017.7,1012.1834,63.458332,23.458334,36.625,33.666668,460.4587,3227.1401,1.1302395,11.651765,4.9788423,270.4842,9,24.48,16.229998,0
43.03495,54.21295,47.717953,65,93,77.25,1004.7,1009.3,1007.3584,99.25,71.75,96.625,97.916664,7.6595736,1599.33,0.753493,15.250091,8.4215765,338.05313,3.96,26.64,17.070002,9.199999
41.23495,46.760952,43.20145,65,90,74.583336,1003,1004.9,1004.05414,100,67.75,38.458332,100,0,1713.25,4.713097,20.42091,11.6094055,70.372665,17.64,30.960001,22.649996,5.7999997
37.34695,59.68495,44.7787,59,88,76.375,978.1,1004.4,993.6457,90.375,81.458336,83.291664,45.958332,23.617023,2281.07,2.4123545,22.993885,7.266857,354.4851,6.8399997,54.36,22.26,0.2
39.90295,50.972954,44.3482,50,86,61.583332,979.1,1012,997.88336,66.708336,49.833332,65.166664,56.166668,129.14075,1437.3501,5.3079824,37.112877,23.884527,226.78107,22.319998,72,50.22,0
34.808952,60.710953,46.41145,45,86,66.041664,1011.6,1015.7,1013.7708,56.5,46.416668,56,17.083334,200.59627,2296.2002,2.2916594,16.224176,10.031402,113.46659,5.3999996,31.68,17.249998,0
43.95295,57.93895,50.16595,64,87,74,1011.5,1018.3,1013.40015,77.129166,43.166668,68.166664,57.125,229.46808,1937.5299,3.2518265,13.463086,6.419987,200.82855,5.7599998,38.16,17.85,2.7
47.80495,57.83095,52.015457,56,86,73,1017.7,1025.3,1022.06665,84.816666,5.9166665,24.791666,80.916664,175.78723,2304.21,2.1312,9.247572,5.2704825,7.2669525,5.04,24.84,12.134998,0
45.89695,58.892952,50.50945,59,86,75.25,1021,1026.7,1024.0667,42.125,0,2.0833333,42.125,545.1621,2732.3,1.0983953,11.566177,4.989035,345.47113,3.96,21.96,13.620002,0.1
42.94495,62.258953,51.0172,64,97,80.166664,1010.7,1020.4,1015.2417,14.104167,7.9583335,11.625,1.4166666,404.50107,2752.77,0.79920006,11.869009,5.454605,97.92432,6.4799995,18.72,11.895,0
47.606953,63.28495,53.978195,57,88,75.458336,1006.7,1010.3,1008.2292,33.970833,22.333334,33.166668,0.083333336,357.72733,2330.02,1.9394212,10.0281105,6.1956825,112.021935,2.16,17.28,9.629999,0
46.598953,64.94095,53.551456,55,83,70.958336,1005.7,1011.3,1007.68335,55.091663,62.875,28.375,19.5,466.49707,2683.35,0.2664,18.931278,5.763237,115.51387,5.7599998,32.399998,14.699997,0
46.598953,61.988953,55.4482,51,80,66,1010.8,1016.3,1012.271,61.266666,31.375,31.291666,41.666668,414.79407,2633.5098,2.0806506,11.775965,5.6488705,122.090294,1.8,24.84,12.840001,0.4
47.084953,58.31695,52.57645,61,84,74.583336,1016.6,1021.8,1019.14575,75.191666,17.75,55.583332,52.083332,296.4255,2352.2698,1.9210378,7.992,5.1386237,264.1304,3.6,29.519999,13.304999,2.2
46.994953,62.654953,54.196457,54,91,73.625,1013,1016.5,1014.9582,53.791668,25.958334,43.041668,26.75,344.4039,2467.97,3.013972,7.53493,5.9165645,116.36066,3.2399998,15.119999,8.654999,0
43.57495,63.03295,53.224445,43,96,70.333336,1007.2,1013.3,1009.66235,60.350002,21.541666,58.166668,42.541668,32.84397,1778.2201,3.4734309,9.974892,7.1741767,136.07016,5.3999996,34.2,16.814999,0.3
50.666954,65.51695,57.448444,53,84,66.875,1008.9,1015.6,1011.41254,61.32083,1.125,43.625,54.458332,352.91028,2022.9697,5.694981,19.425291,11.086987,187.59465,20.880001,45.719997,33.12,1.7
49.40695,65.55295,55.55171,49,87,69.041664,1015.2,1020.6,1016.9792,94.416664,3.9166667,43.833332,88.125,14.680849,1475.6199,7.2713056,13.32,9.7105055,127.19397,9.72,32.760002,22.394999,0
50.75695,59.88295,54.096706,55,86,70.75,1021.2,1031.1,1026.6167,79.458336,20.958334,33.458332,79.458336,56.808514,1568.1798,0.84243083,15.453498,6.7876115,257.08218,1.8,42.48,18.045,0.1
45.05095,59.39695,50.717945,56,88,76.125,1025.9,1030.7,1028.2916,18.874998,2.5,0,18.125,467.61066,2361.17,4.4656777,13.343954,8.411685,113.29947,8.64,24.48,13.9349985,0
38.696953,55.724953,47.255955,59,95,78.041664,1023.7,1026.8,1025.4833,4.1541667,6.125,1.6666666,1.125,551.535,2331.7998,4.897704,9.197554,7.0916266,107.76229,4.32,19.44,11.609998,0
38.44495,50.68495,43.780457,57,84,73.166664,1024.4,1026.6,1025.55,8.833333,4.75,8.833333,0,561.18335,2328.2397,2.4123545,11.458296,7.3312545,110.84564,7.92,19.8,15.374999,0
31.208952,47.31895,38.545452,44,89,70.333336,1023.1,1025.5,1024.5292,16.583334,0,0,16.583334,409.12378,2268.6099,1.332,17.316,6.42927,85.52212,13.32,27.72,20.925,0
28.796951,42.584953,35.155453,55,87,70.583336,1019,1025,1022.6626,5.5833335,0,1.7916666,3.7916667,522.69714,2273.95,0.5956885,6.911014,3.5616949,341.86713,11.159999,23.039999,16.544998,0
26.456951,40.51495,34.034203,50,85,72.125,1005,1018.1,1010.89166,69.25,0,39.875,61.458332,37.071278,1305.6299,0.5956885,15.959562,7.0096593,53.916656,5.3999996,29.16,18.375002,0.3
28.580952,46.02295,35.043705,48,93,72.333336,1004.1,1008.7,1005.3374,35.158337,0.6666667,18.958334,21.166666,400.461,2206.3098,1.9210378,9.112282,5.4303513,101.15891,7.2,23.039999,13.424999,0
33.15295,46.14895,38.864956,51,78,65.375,1008.1,1016.1,1012.2749,39.645832,20.083334,31.166666,24.25,304.9811,2166.2598,0.2664,12.630843,4.9255486,94.742935,1.4399999,26.28,12.854999,0
38.19295,51.08095,43.16545,55,83,72.25,1016.1,1020.4,1018.04987,16.175001,0.16666667,0.083333336,16.125,361.90353,1997.16,1.5533656,7.4782047,4.048384,98.72075,2.16,10.440001,4.769999,0
33.63895,50.234955,42.361446,58,93,76.083336,1011.6,1021,1017.31244,58.625,36.458332,54.166668,35.583332,61.101593,1368.8201,3.996,13.939619,8.158152,119.24596,5.04,20.16,12.915,2.2
43.142952,53.72695,47.35345,58,94,75.083336,1010.4,1014.1,1012.3459,74.875,30.75,59.625,50.708332,282.76596,2045.22,3.5840454,12.340963,6.7909236,223.9419,3.96,28.08,16.319998,0.2
36.53695,50.252953,43.03345,60,93,79.875,1003.7,1012.4,1007.7083,45.795834,22.75,44.875,21.75,215.97093,1981.1399,3.2951863,12.856388,7.635965,115.94229,3.6,17.28,10.3949995,0.1
40.06495,44.81695,42.415447,73,92,83.916664,1003.4,1011.5,1005.71246,100,0.625,69.708336,100,0,903.35,4.3038235,12.74829,7.9403973,320.76727,9.36,21.24,13.2,0.5
39.25495,44.04295,41.579956,68,95,84.208336,1011.6,1022.8,1017.75415,97.125,2.25,40.125,97.125,29.790781,1472.0599,0.79920006,10.817939,6.868955,323.51315,3.96,15.119999,10.799999,2.3
35.06095,50.360954,42.6772,51,92,72.375,1022.8,1024.9,1023.73334,56.3125,14.375,33.208332,36.541668,91.276596,1592.2101,2.0806506,17.961761,8.033481,125.03379,4.68,16.199999,11.055,0
37.850952,56.93095,46.80821,29,77,57.416668,1016,1023.5,1019.5667,56.15417,65.541664,48.166668,27.666666,163.39569,1514.78,5.9865956,10.699203,8.624676,130.11725,6.4799995,29.519999,14.549999,0
44.97895,50.99095,47.275455,38,87,68.833336,1015.7,1018.2,1016.8999,93.10834,65.625,83.458336,77.958336,0,667.5,1.6204481,9.8604,5.342821,155.76193,6.4799995,23.039999,15.495,2.9
40.37095,51.60295,45.630703,60,93,78.375,1016.1,1020.2,1018.41656,55.441666,12.791667,18.583334,49.041668,329.70847,1804.9199,0.5956885,7.9831147,5.5283875,211.26868,1.08,21.24,14.010001,0
47.750954,56.62495,52.14595,46,78,66.625,1009.5,1015.1,1011.6709,88.625,25.291666,71.875,87.625,100.99841,890,4.802594,21.580046,13.252612,229.96202,18.72,45,33.614998,1.7000002
52.988953,59.972954,56.041454,68,88,77.041664,1008.1,1012.3,1010.6292,78.875,41.75,69.916664,47.25,94.3305,1336.7799,14.999053,29.699718,18.760553,250.50093,33.48,58.32,42.030003,7.499999
47.336952,52.988953,50.561203,71,90,81.375,1012.8,1026.6,1019.8416,89.916664,0.16666667,2.25,89.916664,53.61702,1016.38,3.4115846,19.536406,15.3038025,272.23172,6.12,38.519997,28.785002,0.5
44.960953,56.85895,49.389698,50,94,76.375,1019.8,1027.4,1023.8792,91.166664,28.958334,82.833336,75.666664,0,1365.26,0.3767465,11.239428,7.869471,115.55007,3.2399998,16.56,10.2300005,0
47.46295,55.58095,52.492447,45,88,75.583336,1018,1024.1,1020.92084,78.1375,26.75,52.375,68,151.9399,1198.83,2.742756,16.518946,9.237962,245.2717,14.04,34.56,22.124998,0.4
48.74095,56.40895,52.49995,59,85,73.416664,1008.8,1023.5,1017.25006,79.166664,13.041667,41.333332,79.166664,280.75,1527.2399,5.701209,35.4322,13.587625,248.62938,19.8,61.199997,33.030003,1
40.80295,48.38095,44.55745,66,80,73.791664,1012.3,1017.5,1016.5334,56.791668,0,25.041666,51.708332,111.17961,1406.2,19.858866,29.272497,24.48062,255.2294,42.48,57.6,47.744995,0.6
45.71695,48.524952,46.9417,67,84,77.833336,1007.5,1015,1009.61255,69.583336,0,50.458332,59.375,129.60992,1380.39,24.82099,32.78452,30.113787,264.0872,46.44,74.159996,59.579998,3.2000003
38.08495,45.24895,41.710453,72,88,81.625,1015.7,1025.2,1022.47925,31.666666,0,13.208333,31.666666,364.57556,838.37994,14.892213,22.761225,17.805418,285.48767,28.44,41.399998,34.664997,0.2
34.84495,41.54095,38.564957,62,89,78.458336,1024.6,1026.6,1025.5084,43.458332,0,0,43.458332,390.6922,1653.62,2.1312,17.97361,8.561932,286.40762,2.8799999,34.2,15.719998,0.8
30.794952,42.404953,34.73695,52,91,75.375,1020.9,1025.5,1023.3875,0,0,0,0,514.06665,1771.1,2.028842,9.3278055,5.1242204,93.59356,1.8,18.359999,13.529998,0
28.13095,38.62495,32.004707,53,94,76.125,1012.6,1021,1016.4666,43.5,0,0,43.5,397.14188,1739.06,0.79920006,14.2791395,5.23482,87.510445,3.96,20.519999,13.065,0
25.70095,36.33895,29.844704,60,90,79.291664,1015,1023.4,1019.05005,64.375,0,0,64.375,81.702126,1699.9,1.1302395,8.819409,4.0351043,321.74005,5.04,17.64,10.56,0
28.382952,36.572952,31.731705,59,88,74.708336,1019.3,1026,1023.30835,20.979166,20.208334,20.916666,5.8333335,509.54785,1772.8799,0.2664,11.940546,6.542457,115.04183,3.6,23.039999,14.175,0
33.224953,46.34695,40.28095,67,92,83.75,1014.2,1018.9,1015.5752,84.541664,44,56.375,67.666664,209.3617,1659.8499,1.0656,21.967905,13.267024,239.94873,7.5599995,34.56,23.294998,3.7000003
34.988953,46.74295,40.1842,73,97,84.708336,1017.2,1030.8,1023.14166,69.625,23.125,38.625,51.583332,0,1136.53,3.207881,25.026009,9.098546,242.87325,3.6,33.839996,14.864999,0.3
31.892952,45.55495,36.871452,53,92,73.833336,1021.6,1031.2,1026.3584,17.866667,13.25,13.083333,5.125,502.0914,1774.66,4.520958,16.204477,10.260388,123.33791,3.6,21.96,14.549999,0
34.21495,46.562954,42.80545,52,91,74.041664,1016,1021.4,1018.8335,98.833336,45.416668,98.833336,63.708332,0,486.82996,5.394189,11.797039,8.048069,150.40872,5.3999996,25.919998,19.245,10.200001
39.488953,50.378952,44.182453,56,86,74.041664,1017.5,1021.7,1020.0415,65.17083,9.083333,27.25,60,129.12714,1538.8099,5.956885,19.182648,12.189425,230.87459,20.16,35.64,29.730001,0.5
43.07095,53.92495,48.562443,56,77,68.583336,1012.6,1021.7,1016.7708,96.99583,93.875,91.333336,69.541664,0,379.14,8.29698,33.98245,21.575266,230.5845,29.519999,66.96,49.934998,0.8
50.378952,54.878952,52.57944,67,81,75.416664,1016.8,1024.3,1019.8709,91.791664,59.583332,53.916668,88.208336,0,982.55994,15.75368,22.949087,18.692932,257.1307,32.760002,50.76,40.214993,0.3
46.61695,55.97695,51.39445,65,87,79.75,1018.2,1025.1,1022.11237,98.416664,66.5,98.333336,73.166664,0,721.79004,1.7057923,29.737926,15.925961,253.7102,10.799999,60.120003,35.715,0.3
36.46495,54.59095,47.19221,70,90,83.458336,1016.5,1032.4,1023.4583,64.25833,49.166668,63.5,59.041668,208.74751,1097.3701,0.9605189,26.725111,15.985696,288.60498,11.159999,56.88,33.344997,7.9
33.17095,41.66695,35.919704,70,95,88.166664,1032.5,1034.6,1033.5958,58.63333,6.25,0,58.333332,280.0876,1558.3899,0.5956885,6.1963058,2.4638083,350.24756,0.35999998,7.5599995,5.5949993,0
29.354952,41.10895,34.36645,65,97,80,1029.8,1033.8,1031.5502,42.979168,6.75,0.33333334,41.666668,394.05215,1764.8699,0,4.4097047,2.1434524,48.468216,0.35999998,19.44,10.275001,0
31.514952,47.012955,38.685703,55,73,61.375,1024.6,1029.1,1026.2457,33.070835,25.583334,31.708334,0,236.03331,1711.4698,2.5132127,8.424308,4.863982,119.52702,2.16,20.880001,7.800001,0
36.59095,46.29295,42.083202,51,72,64.083336,1024.7,1031.6,1027.267,60.958332,46.833332,60.958332,19.625,241.09221,1734.6101,2.5132127,8.326864,5.1048827,276.78305,2.8799999,16.919998,10.919999,0
33.17095,39.362953,35.556705,68,85,75.75,1031.9,1034.8,1033.1376,20.766666,20.708334,19.5,0,313.22058,1779.11,0.9605189,9.824347,3.9070103,276.53403,1.4399999,24.48,8.505,0
35.70895,43.16095,39.5332,71,90,79.458336,1032.4,1036.5,1034.4125,88.083336,41.708332,63.5,69.083336,4.6882977,1239.7701,1.5533656,15.773939,9.040526,270.28864,2.8799999,29.16,16.32,0
39.25495,46.238953,42.339706,73,89,80.541664,1034.5,1036.1,1035.1708,100,8.041667,11.5,100,0,709.32996,0.79920006,12.280433,4.732187,273.1193,3.96,21.599998,9.974999,0
38.96695,44.780952,40.809704,72,92,85.333336,1031.9,1035.6,1033.6831,95.208336,5.8333335,6.2916665,95.208336,56.80851,1561.95,3.4632,16.80222,9.431472,270.95825,4.68,27,14.22,0.3
32.39695,40.190952,36.222702,60,92,79.375,1032.6,1039.3,1035.7876,27.583334,0,0,27.583334,387.48404,1319.87,4.161301,17.711092,11.041272,313.2129,15.119999,35.28,24.689995,0.1
29.030952,36.89695,32.0842,53,90,75.291664,1037.9,1039.6,1038.9083,21.166666,0.20833333,0.5,21.166666,471.29858,1817.38,0.84243083,6.074855,3.5008614,357.08917,1.8,19.8,8.58,0
29.300951,40.53295,33.99895,61,95,79.958336,1035.8,1040.1,1038.2667,81.808334,20.833334,37.583332,58.375,243.20763,1838.74,0.9605189,16.68991,5.7859845,279.7099,2.52,29.519999,10.425,0
32.468952,37.56295,35.33395,75,94,84.958336,1032.2,1036.6,1033.7084,100,26.916666,32.916668,100,0,1112.5001,10.444103,29.613571,20.815155,270.03064,17.64,39.6,29.910002,1.8
34.322952,41.82895,37.479706,66,90,82.333336,1031.6,1034.6,1032.8624,100,0.7916667,6.125,100,0,1152.55,4.897704,20.497227,13.823396,278.3537,9,28.44,21.074999,0.6
34.142952,40.190952,37.1137,72,92,80.75,1032,1034.6,1033.7084,84.25,9.75,15.5,84.25,182.11276,1450.7,3.2951863,12.280433,5.5502114,281.50482,4.68,24.84,9.36,0
36.28495,42.440952,39.7387,77,86,82,1019.3,1031.5,1023.2751,99.583336,68.333336,75.75,88.833336,0,1011.92993,11.964296,32.238804,25.006826,268.01263,17.64,52.199997,42.6,2
33.098953,38.96695,36.848957,60,93,76.458336,1015.1,1019.1,1016.7251,93.916664,4.4166665,55.791668,82.666664,77.872345,911.3599,18.234295,27.655605,23.0747,321.6159,30.599998,42.839996,38.99999,0.4
